path,tier,scene,scene_group,light,setting,framing,license,attribution,source,url,md5
,scene,,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Kimberly Vardeman https://www.flickr.com/photos/kimberlykv/16663988681,openimages:validation:518f570f061cd8ed,https://open-images-dataset.s3.amazonaws.com/validation/518f570f061cd8ed.jpg,eaa9332021449afcce1592ae402372c1
,scene,,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Tim Green https://www.flickr.com/photos/atoach/14721422886,openimages:validation:18661e1edfee1db3,https://open-images-dataset.s3.amazonaws.com/validation/18661e1edfee1db3.jpg,1f3a2aee8ca3ddc5516002f0c0962d82
,scene,,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Daniel Ramirez https://www.flickr.com/photos/danramarch/5213307215,openimages:validation:c623b7d474e11437,https://open-images-dataset.s3.amazonaws.com/validation/c623b7d474e11437.jpg,97532f59b88c18a88e232ea550d68eb3
,scene,,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Tim Herrick https://www.flickr.com/photos/minkymonkeymoo/2159168856,openimages:validation:6977321487797845,https://open-images-dataset.s3.amazonaws.com/validation/6977321487797845.jpg,afcc663380ad4904f9f29372892f7891
,scene,,wildlife,,,close_up,https://creativecommons.org/licenses/by/2.0/,Pete Birkinshaw https://www.flickr.com/photos/binaryape/4485104266,openimages:validation:53710f5df081acf8,https://open-images-dataset.s3.amazonaws.com/validation/53710f5df081acf8.jpg,26680b849f81c5866aae10c27aa7f5b4
,scene,,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Richard Barley https://www.flickr.com/photos/aragornsbeard/5974040,openimages:validation:b032df83b210396d,https://open-images-dataset.s3.amazonaws.com/validation/b032df83b210396d.jpg,f630153bff851e8fe5409f78654e5ce1
,scene,,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,justinmclachlan https://www.flickr.com/photos/fifteenminutes/14383534532,openimages:validation:a17175bd36a777b6,https://open-images-dataset.s3.amazonaws.com/validation/a17175bd36a777b6.jpg,b135db3d9e7d7a43645c43f7217bdd3f
,scene,,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Phalinn Ooi https://www.flickr.com/photos/phalinn/15502232151,openimages:validation:a3bceea9c0125c8e,https://open-images-dataset.s3.amazonaws.com/validation/a3bceea9c0125c8e.jpg,7a2d8359d0b5da510110d363b6c78e59
,scene,,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Chanel Mason https://www.flickr.com/photos/128787213@N03/16504138577,openimages:validation:82c9f6deb0d7e3bc,https://open-images-dataset.s3.amazonaws.com/validation/82c9f6deb0d7e3bc.jpg,592bb33bb5b93a972814ea0164aa9d2c
,scene,,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,flickker photos https://www.flickr.com/photos/38504374@N02/3588271328,openimages:validation:fcdd65c7971d223d,https://open-images-dataset.s3.amazonaws.com/validation/fcdd65c7971d223d.jpg,faeba3aea3713b49e61205425189721b
,scene,,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,John Hayes https://www.flickr.com/photos/32357017@N03/14925426335,openimages:validation:252d9dae7eb6b9ed,https://open-images-dataset.s3.amazonaws.com/validation/252d9dae7eb6b9ed.jpg,c4fb335e7c5965d59af2b6862d1fc7bb
,scene,,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Bryce Edwards https://www.flickr.com/photos/bryce_edwards/3544006789,openimages:validation:29e7ac65c4d1faf0,https://open-images-dataset.s3.amazonaws.com/validation/29e7ac65c4d1faf0.jpg,627919794bb29b36575a792b20057225
,scene,,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,linademartinez https://www.flickr.com/photos/linademartinez/14671403340,openimages:validation:21a608e465929e72,https://open-images-dataset.s3.amazonaws.com/validation/21a608e465929e72.jpg,cee61168a7dcc0123e5b5724b2f5a55b
,scene,,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Francisco Gonzalez https://www.flickr.com/photos/franciscojgonzalez/8626746365,openimages:validation:7a32cfdda64af618,https://open-images-dataset.s3.amazonaws.com/validation/7a32cfdda64af618.jpg,628fe43e0f11d601b7b122ab535972b4
,scene,,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Aleix Cabarrocas Garcia https://www.flickr.com/photos/aleixcabarrocas/5384664835,openimages:validation:519e45e7cfe475b4,https://open-images-dataset.s3.amazonaws.com/validation/519e45e7cfe475b4.jpg,515094ddb1d678c5687ebbd01d6c0d8e
,scene,,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,thy https://www.flickr.com/photos/thy/186760097,openimages:validation:1a8684274b85a04d,https://open-images-dataset.s3.amazonaws.com/validation/1a8684274b85a04d.jpg,00a0e45851c1cd6035e37a82dfbe8507
,scene,,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,dimercaprol1 https://www.flickr.com/photos/angshub/5478261545,openimages:validation:ea32b336199c2c75,https://open-images-dataset.s3.amazonaws.com/validation/ea32b336199c2c75.jpg,aa35f884822b9e30e48d5ba981e74ab0
,scene,,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Erik (HASH) Hersman https://www.flickr.com/photos/whiteafrican/3801471005,openimages:validation:d49e4584a117d581,https://open-images-dataset.s3.amazonaws.com/validation/d49e4584a117d581.jpg,0101833b422b32b8ef6517bd1e148098
,scene,,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Andy Reago &amp; Chrissy McClarren https://www.flickr.com/photos/wildreturn/15674437813,openimages:validation:03a860a903b04a3b,https://open-images-dataset.s3.amazonaws.com/validation/03a860a903b04a3b.jpg,93463a267d68d7210adbe905f273ff5e
,scene,,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,kori monster https://www.flickr.com/photos/korimatiessa/4994876292/,openimages:validation:0bd8d52c36d04e60,https://open-images-dataset.s3.amazonaws.com/validation/0bd8d52c36d04e60.jpg,1092769ba87fd7efd5ffa7ef147ef26f
,scene,,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,shrinkin&#x27;violet https://www.flickr.com/photos/samuir/8430822100,openimages:validation:5b7e40de768a5e98,https://open-images-dataset.s3.amazonaws.com/validation/5b7e40de768a5e98.jpg,b9fba00aac4d77bee1c0434f4b414b69
,scene,,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Josué Goge https://www.flickr.com/photos/jgoge123/6133719709,openimages:validation:bd2b21f92fc7d9ba,https://open-images-dataset.s3.amazonaws.com/validation/bd2b21f92fc7d9ba.jpg,375e1cbd122cfc8387db860e5cf530cd
,scene,,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Jocelyn Saurini https://www.flickr.com/photos/jnissa/1488174401,openimages:validation:571db87ed7eadabb,https://open-images-dataset.s3.amazonaws.com/validation/571db87ed7eadabb.jpg,32af56578bfa3eb466c1e14b041f44c6
,scene,,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Samu https://www.flickr.com/photos/samualpedrete/458587579,openimages:validation:445a9b67b95a880c,https://open-images-dataset.s3.amazonaws.com/validation/445a9b67b95a880c.jpg,04535849be974e4ad3ae53e599c72126
,scene,,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Bart Everson https://www.flickr.com/photos/editor/7925965964,openimages:validation:f61e20ead826a9cf,https://open-images-dataset.s3.amazonaws.com/validation/f61e20ead826a9cf.jpg,d36b601fbb06e0845f46b82d0637b52f
,scene,,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Harald Deischinger https://www.flickr.com/photos/deischi/12594013615,openimages:validation:d455705ae29769a2,https://open-images-dataset.s3.amazonaws.com/validation/d455705ae29769a2.jpg,8f4607130c25cc97882417035ac397a8
,scene,,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Kathy https://www.flickr.com/photos/44603071@N00/1154008051,openimages:validation:e997d9b4d09b8d94,https://open-images-dataset.s3.amazonaws.com/validation/e997d9b4d09b8d94.jpg,08b9b15bd728f0abcee599eea21c09fa
,scene,,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Miguel Rangel Jr https://www.flickr.com/photos/83713276@N03/7957347824,openimages:validation:f2ab38580f908e8e,https://open-images-dataset.s3.amazonaws.com/validation/f2ab38580f908e8e.jpg,988250aef56ddcdfcd3c5b08d13d62ef
,scene,other_animal,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,GrrlScientist https://www.flickr.com/photos/30540563@N08/12835232793/,openimages:validation:3a959dcaa12481df,https://open-images-dataset.s3.amazonaws.com/validation/3a959dcaa12481df.jpg,77e1ed437c72d78b4ad5f6d0a8ac1056
,scene,other_animal,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,alainlm https://www.flickr.com/photos/alainlm/3548073223/,openimages:validation:6f34d599f8a37eb0,https://open-images-dataset.s3.amazonaws.com/validation/6f34d599f8a37eb0.jpg,04dfe9be56c6b261a706e16192bfb6ef
,scene,other_animal,wildlife,,,close_up,https://creativecommons.org/licenses/by/2.0/,Ching https://www.flickr.com/photos/36302473@N03/9470890016,openimages:validation:be2f530f8265c4b7,https://open-images-dataset.s3.amazonaws.com/validation/be2f530f8265c4b7.jpg,1153263087a27bee4cf2aa957d8d5833
,scene,other_animal,wildlife,,,close_up,https://creativecommons.org/licenses/by/2.0/,Esther Lee https://www.flickr.com/photos/47096398@N08/5520843955,openimages:validation:416c9c08f841f000,https://open-images-dataset.s3.amazonaws.com/validation/416c9c08f841f000.jpg,8f192d6c85fe8d6f0f559ff88614bd55
,scene,other_animal,wildlife,,,close_up,https://creativecommons.org/licenses/by/2.0/,Robert Lesser https://www.flickr.com/photos/robert101/4149079750,openimages:validation:f17aa136748b717d,https://open-images-dataset.s3.amazonaws.com/validation/f17aa136748b717d.jpg,d725a26425a06b09dac99b435fa9103f
,scene,other_animal,wildlife,,,close_up,https://creativecommons.org/licenses/by/2.0/,John Haslam https://www.flickr.com/photos/foxypar4/3300110885,openimages:validation:33e2e2456781a72f,https://open-images-dataset.s3.amazonaws.com/validation/33e2e2456781a72f.jpg,53127cf9a82fa5dd75e90b22b50f2cab
,scene,other_animal,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Thomas Quine https://www.flickr.com/photos/quinet/88426673,openimages:validation:7f950ac094b362bb,https://open-images-dataset.s3.amazonaws.com/validation/7f950ac094b362bb.jpg,779aa956c4275b9c378a83ea971d2c29
,scene,other_animal,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,se7en https://www.flickr.com/photos/hm7/14967972879,openimages:validation:bd0b8ead2668b29f,https://open-images-dataset.s3.amazonaws.com/validation/bd0b8ead2668b29f.jpg,fcfb8c896225172ad017ba0f1c9facd1
,scene,other_animal,wildlife,,,close_up,https://creativecommons.org/licenses/by/2.0/,Tim Williams https://www.flickr.com/photos/timmythesuk/178326635,openimages:validation:b0fa97d00bb53f2b,https://open-images-dataset.s3.amazonaws.com/validation/b0fa97d00bb53f2b.jpg,ec3bb8c4887705df240cb0cd934f3480
,scene,other_animal,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Dorte https://www.flickr.com/photos/dortef/2910066877,openimages:validation:d74c6cc236fe74ec,https://open-images-dataset.s3.amazonaws.com/validation/d74c6cc236fe74ec.jpg,a3d756a6148a062933179b077fc6e720
,scene,other_animal,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,DaveBleasdale https://www.flickr.com/photos/sidelong/19440285793,openimages:validation:50e341e21ffd6f98,https://open-images-dataset.s3.amazonaws.com/validation/50e341e21ffd6f98.jpg,f16780a6ffbd037bcb66dc72d44a3b53
,scene,other_animal,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Epic Fireworks https://www.flickr.com/photos/epicfireworks/6829304114,openimages:validation:b11f9a9e3398f117,https://open-images-dataset.s3.amazonaws.com/validation/b11f9a9e3398f117.jpg,236e5422f231ec30353b84a2df9620bb
,scene,other_animal,wildlife,,,close_up,https://creativecommons.org/licenses/by/2.0/,Paul Asman and Jill Lenoble https://www.flickr.com/photos/pauljill/4683610399,openimages:validation:11434b9cd3d769c4,https://open-images-dataset.s3.amazonaws.com/validation/11434b9cd3d769c4.jpg,c3ab71fc204ca4393aa761e3fcc85954
,scene,other_animal,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Kristin https://www.flickr.com/photos/kerotab/390287504,openimages:validation:0969a95b841b224a,https://open-images-dataset.s3.amazonaws.com/validation/0969a95b841b224a.jpg,e7b0b37dce2a2746f4fe4a1a5d08acf4
,scene,other_animal,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Dr._Colleen_Morgan https://www.flickr.com/photos/colleenmorgan/5889132650/,openimages:validation:7e4360369c42bd9f,https://open-images-dataset.s3.amazonaws.com/validation/7e4360369c42bd9f.jpg,71b25fa38cce62700aa4c5edf1284b35
,scene,other_animal,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Wonderlane https://www.flickr.com/photos/wonderlane/3613506984,openimages:validation:cfc72fba3cf5c4fb,https://open-images-dataset.s3.amazonaws.com/validation/cfc72fba3cf5c4fb.jpg,a8451f525759cc88b07e0c244c330875
,scene,other_animal,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Chris Baird https://www.flickr.com/photos/chris_j_b/4544988259,openimages:validation:6a9b44aac0032f59,https://open-images-dataset.s3.amazonaws.com/validation/6a9b44aac0032f59.jpg,9db2f0e3bd8e29e3bb18fd853066135f
,scene,other_animal,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,David Blaikie https://www.flickr.com/photos/nikonvscanon/15804197781/,openimages:validation:9c7b3bd000f7d3ab,https://open-images-dataset.s3.amazonaws.com/validation/9c7b3bd000f7d3ab.jpg,9906b0c5b8f79891d7eb26c005937ea7
,scene,other_animal,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,carol bean https://www.flickr.com/photos/clbean/81254480,openimages:validation:9938a64aa7e428e1,https://open-images-dataset.s3.amazonaws.com/validation/9938a64aa7e428e1.jpg,cebf0b40c83f3adbf87c9f8ae57222ce
,scene,other_animal,wildlife,,,close_up,https://creativecommons.org/licenses/by/2.0/,Mohd. Farid https://www.flickr.com/photos/ariken/8355830185/,openimages:validation:5166f2d6edd3d5e8,https://open-images-dataset.s3.amazonaws.com/validation/5166f2d6edd3d5e8.jpg,22654d2814a9d90bb92a5f017c627676
,scene,other_animal,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Iqbal Osman https://www.flickr.com/photos/82066314@N06/11533449363,openimages:validation:841f543a575fd300,https://open-images-dataset.s3.amazonaws.com/validation/841f543a575fd300.jpg,e5b19160b038fd95a67903fc3b322af6
,scene,other_animal,wildlife,,,close_up,https://creativecommons.org/licenses/by/2.0/,Matthias Liffers https://www.flickr.com/photos/mpfl/5622217744,openimages:validation:0133f1385b13e8bf,https://open-images-dataset.s3.amazonaws.com/validation/0133f1385b13e8bf.jpg,f5e4a9495d6bb193f14b4575739638d1
,scene,other_animal,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Matthew Gravelyn https://www.flickr.com/photos/tehmatthewj/2447779341,openimages:validation:a15a9bd8b0c43207,https://open-images-dataset.s3.amazonaws.com/validation/a15a9bd8b0c43207.jpg,38c0a7d2ffbc58b1c166768656696135
,scene,other_animal,wildlife,,,close_up,https://creativecommons.org/licenses/by/2.0/,Scott Loarie https://www.flickr.com/photos/55368994@N06/5197066680,openimages:validation:3ca875afe74c682d,https://open-images-dataset.s3.amazonaws.com/validation/3ca875afe74c682d.jpg,fe0b09afb679d6d14edffccb88d0f6f2
,scene,other_animal,wildlife,,,close_up,https://creativecommons.org/licenses/by/2.0/,Bob Peterson https://www.flickr.com/photos/pondapple/8676729367,openimages:validation:3c50dabff3cc62e0,https://open-images-dataset.s3.amazonaws.com/validation/3c50dabff3cc62e0.jpg,e447f19a4b96996af7e34fe1dff146be
,scene,other_animal,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Debra Roby https://www.flickr.com/photos/darinhercules/5170827802,openimages:validation:3b0b3f173a0ccc62,https://open-images-dataset.s3.amazonaws.com/validation/3b0b3f173a0ccc62.jpg,882c77afe5b71d2526a355e8eee0e07f
,scene,other_animal,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Jon Rawlinson https://www.flickr.com/photos/london/2495691752,openimages:validation:af03ea5cf94a5a25,https://open-images-dataset.s3.amazonaws.com/validation/af03ea5cf94a5a25.jpg,be38cdd8c727bb44149209ee0f56e40c
,scene,other_animal,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Ippei Suzuki https://www.flickr.com/photos/is_kyoto_jp/5814432127,openimages:validation:8e0a05b3a033a483,https://open-images-dataset.s3.amazonaws.com/validation/8e0a05b3a033a483.jpg,e32506449e68541eefffbb3497a1100e
,scene,other_animal,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Christine Majul https://www.flickr.com/photos/kitkaphotogirl/3808966801,openimages:validation:e7874ab7459137a3,https://open-images-dataset.s3.amazonaws.com/validation/e7874ab7459137a3.jpg,b52dbe9b2b0e93e4c0a37d86739ce425
,scene,other_animal,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Hiroshi Nishimoto https://www.flickr.com/photos/cinaflox/9349177243,openimages:validation:f4662742a1618369,https://open-images-dataset.s3.amazonaws.com/validation/f4662742a1618369.jpg,adabf40785d6190b98d8091792044df8
,scene,other_animal,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Jamez Lee S Hunter https://www.flickr.com/photos/90955024@N04/8914737770,openimages:validation:210ad5a32dc2a97c,https://open-images-dataset.s3.amazonaws.com/validation/210ad5a32dc2a97c.jpg,a3230fc3b00cd2fa2e7483551ef1f219
,scene,other_animal,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Jarrod Doll https://www.flickr.com/photos/12407269@N07/2639461193,openimages:validation:29558675637e3310,https://open-images-dataset.s3.amazonaws.com/validation/29558675637e3310.jpg,82a14e6c00f098d0048b1694ae25777d
,scene,other_animal,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Andy Roberts https://www.flickr.com/photos/aroberts/6785106266,openimages:validation:8e6d5eb2e840e711,https://open-images-dataset.s3.amazonaws.com/validation/8e6d5eb2e840e711.jpg,b2eb6c9a71a19a4c8846535ca880d0ed
,scene,other_animal,wildlife,,,close_up,https://creativecommons.org/licenses/by/2.0/,Izalete Tavares https://www.flickr.com/photos/my18photos/15713804629,openimages:validation:93dc23d16e8da37e,https://open-images-dataset.s3.amazonaws.com/validation/93dc23d16e8da37e.jpg,8ebc790faeade2802ddef570b195b86c
,scene,other_animal,wildlife,,,,https://creativecommons.org/licenses/by/2.0/,Greg Scales https://www.flickr.com/photos/greg_scales/2720431101,openimages:validation:44543df60562226a,https://open-images-dataset.s3.amazonaws.com/validation/44543df60562226a.jpg,f48f9b635a0e04f4bace073497913508
